1.000000000000000000e+00,7.500000000000000000e+01,7.500000000000000000e+01,9.996250693665579279e-01
2.000000000000000000e+00,1.010000000000000000e+02,2.600000000000000000e+01,9.994951262291684735e-01
3.000000000000000000e+00,1.760000000000000000e+02,7.500000000000000000e+01,9.991203848883688510e-01
4.000000000000000000e+00,2.510000000000000000e+02,7.500000000000000000e+01,9.987457840495773675e-01
5.000000000000000000e+00,3.260000000000000000e+02,7.500000000000000000e+01,9.983713236601153840e-01
6.000000000000000000e+00,4.010000000000000000e+02,7.500000000000000000e+01,9.979970036673245781e-01
7.000000000000000000e+00,4.020000000000000000e+02,1.000000000000000000e+00,9.979920136823061672e-01
8.000000000000000000e+00,4.070000000000000000e+02,5.000000000000000000e+00,9.979670641314606350e-01
9.000000000000000000e+00,4.820000000000000000e+02,7.500000000000000000e+01,9.975928957079512882e-01
1.000000000000000000e+01,5.570000000000000000e+02,7.500000000000000000e+01,9.972188675716462392e-01
1.100000000000000000e+01,6.320000000000000000e+02,7.500000000000000000e+01,9.968449796699468957e-01
1.200000000000000000e+01,7.070000000000000000e+02,7.500000000000000000e+01,9.964712319502755378e-01
1.300000000000000000e+01,7.730000000000000000e+02,6.600000000000000000e+01,9.961424498738005173e-01
1.400000000000000000e+01,8.480000000000000000e+02,7.500000000000000000e+01,9.957689655540706841e-01
1.500000000000000000e+01,9.230000000000000000e+02,7.500000000000000000e+01,9.953956212650527657e-01
1.600000000000000000e+01,9.980000000000000000e+02,7.500000000000000000e+01,9.950224169542465358e-01
1.700000000000000000e+01,1.073000000000000000e+03,7.500000000000000000e+01,9.946493525691680881e-01
1.800000000000000000e+01,1.148000000000000000e+03,7.500000000000000000e+01,9.942764280573569424e-01
1.900000000000000000e+01,1.223000000000000000e+03,7.500000000000000000e+01,9.939036433663691605e-01
2.000000000000000000e+01,1.275000000000000000e+03,5.200000000000000000e+01,9.936452613642524634e-01
2.100000000000000000e+01,1.350000000000000000e+03,7.500000000000000000e+01,9.932727133169922951e-01
2.200000000000000000e+01,1.425000000000000000e+03,7.500000000000000000e+01,9.929003049494073974e-01
2.300000000000000000e+01,1.500000000000000000e+03,7.500000000000000000e+01,9.925280362091273290e-01
