1.034136500000000000e+06,1.000000000000000000e+00,0.000000000000000000e+00,9.999949999999999672e-01
3.353719000000000000e+06,1.000000000000000000e+00,5.000000000000000000e+02,9.974981286474471354e-01
3.014430250000000000e+06,1.000000000000000000e+00,1.000000000000000000e+03,9.950074916926188173e-01
4.474661500000000000e+06,1.000000000000000000e+00,1.500000000000000000e+03,9.925230735689462014e-01
2.899585500000000000e+06,1.000000000000000000e+00,2.000000000000000000e+03,9.900448587487291618e-01
2.260540500000000000e+06,1.000000000000000000e+00,2.500000000000000000e+03,9.875728317430424452e-01
4.279714000000000000e+06,1.000000000000000000e+00,3.000000000000000000e+03,9.851069771016315313e-01
3.955809500000000000e+06,1.000000000000000000e+00,3.500000000000000000e+03,9.826472794128184862e-01
5.081445000000000000e+06,1.000000000000000000e+00,4.000000000000000000e+03,9.801937233034099251e-01
4.282542000000000000e+06,1.000000000000000000e+00,4.500000000000000000e+03,9.777462934385922066e-01
2.503941000000000000e+06,1.000000000000000000e+00,5.000000000000000000e+03,9.753049745218463906e-01
4.230980500000000000e+06,1.000000000000000000e+00,5.500000000000000000e+03,9.728697512948449866e-01
3.168762500000000000e+06,1.000000000000000000e+00,6.000000000000000000e+03,9.704406085373576962e-01
3.291721500000000000e+06,0.000000000000000000e+00,6.500000000000000000e+03,9.680175310671594868e-01
5.581059500000000000e+06,1.000000000000000000e+00,7.000000000000000000e+03,9.656005037399334467e-01
2.795709250000000000e+06,1.000000000000000000e+00,7.500000000000000000e+03,9.631895114491730858e-01
1.551493250000000000e+06,1.000000000000000000e+00,8.000000000000000000e+03,9.607845391260949608e-01
3.657086500000000000e+06,1.000000000000000000e+00,8.500000000000000000e+03,9.583855717395382001e-01
3.291817000000000000e+06,1.000000000000000000e+00,9.000000000000000000e+03,9.559925942958740208e-01
2.211482250000000000e+06,1.000000000000000000e+00,9.500000000000000000e+03,9.536055918389118036e-01
1.962633250000000000e+06,1.000000000000000000e+00,1.000000000000000000e+04,9.512245494498033915e-01
2.955884000000000000e+06,1.000000000000000000e+00,1.050000000000000000e+04,9.488494522469511638e-01
2.294559000000000000e+06,1.000000000000000000e+00,1.100000000000000000e+04,9.464802853859143328e-01
1.057076800000000000e+07,1.000000000000000000e+00,1.150000000000000000e+04,9.441170340593204591e-01
2.817903250000000000e+06,1.000000000000000000e+00,1.200000000000000000e+04,9.417596834967686403e-01
3.542557500000000000e+06,1.000000000000000000e+00,1.250000000000000000e+04,9.394082189647346981e-01
3.507327500000000000e+06,1.000000000000000000e+00,1.300000000000000000e+04,9.370626257664833592e-01
1.722091500000000000e+06,1.000000000000000000e+00,1.350000000000000000e+04,9.347228892419771062e-01
5.608466500000000000e+06,1.000000000000000000e+00,1.400000000000000000e+04,9.323889947677814760e-01
3.556132000000000000e+06,1.000000000000000000e+00,1.450000000000000000e+04,9.300609277569765743e-01
4.292295000000000000e+06,1.000000000000000000e+00,1.500000000000000000e+04,9.277386736590621519e-01
3.512399750000000000e+06,1.000000000000000000e+00,1.550000000000000000e+04,9.254222179598698972e-01
3.603949000000000000e+06,1.000000000000000000e+00,1.600000000000000000e+04,9.231115461814729528e-01
3.735515000000000000e+06,1.000000000000000000e+00,1.650000000000000000e+04,9.208066438820901034e-01
6.705689500000000000e+06,1.000000000000000000e+00,1.700000000000000000e+04,9.185074966560035081e-01
2.812202500000000000e+06,1.000000000000000000e+00,1.750000000000000000e+04,9.162140901334661081e-01
