1.000000000000000000e+00,3.780000000000000000e+02,3.780000000000000000e+02,9.981117802092137614e-01
2.000000000000000000e+00,5.910000000000000000e+02,2.130000000000000000e+02,9.970493543494065580e-01
3.000000000000000000e+00,9.640000000000000000e+02,3.730000000000000000e+02,9.951915855669763999e-01
4.000000000000000000e+00,1.026000000000000000e+03,6.200000000000000000e+01,9.948831232184263129e-01
5.000000000000000000e+00,1.220000000000000000e+03,1.940000000000000000e+02,9.939185520701065979e-01
6.000000000000000000e+00,1.328000000000000000e+03,1.080000000000000000e+02,9.933819795981588818e-01
7.000000000000000000e+00,1.533000000000000000e+03,2.050000000000000000e+02,9.923642821838448702e-01
8.000000000000000000e+00,1.571000000000000000e+03,3.800000000000000000e+01,9.921757504099842917e-01
9.000000000000000000e+00,1.724000000000000000e+03,1.530000000000000000e+02,9.914170243138322736e-01
1.000000000000000000e+01,1.927000000000000000e+03,2.030000000000000000e+02,9.904112440395312911e-01
1.100000000000000000e+01,2.188000000000000000e+03,2.610000000000000000e+02,9.891195971198555315e-01
1.200000000000000000e+01,2.222000000000000000e+03,3.400000000000000000e+01,9.889514606600068314e-01
1.300000000000000000e+01,2.225000000000000000e+03,3.000000000000000000e+00,9.889366264622682090e-01
1.400000000000000000e+01,2.383000000000000000e+03,1.580000000000000000e+02,9.881556730921698950e-01
1.500000000000000000e+01,2.582000000000000000e+03,1.990000000000000000e+02,9.871729447290521486e-01
1.600000000000000000e+01,2.584000000000000000e+03,2.000000000000000000e+00,9.871630730242840768e-01
1.700000000000000000e+01,2.727000000000000000e+03,1.430000000000000000e+02,9.864575019348611473e-01
1.800000000000000000e+01,2.792000000000000000e+03,6.500000000000000000e+01,9.861369545371347911e-01
1.900000000000000000e+01,2.867000000000000000e+03,7.500000000000000000e+01,9.857672215841095653e-01
2.000000000000000000e+01,3.146000000000000000e+03,2.790000000000000000e+02,9.843930315948812293e-01
2.100000000000000000e+01,3.223000000000000000e+03,7.700000000000000000e+01,9.840141122770650339e-01
2.200000000000000000e+01,3.244000000000000000e+03,2.100000000000000000e+01,9.839107959611855803e-01
2.300000000000000000e+01,3.300000000000000000e+03,5.600000000000000000e+01,9.836353388154714938e-01
2.400000000000000000e+01,3.345000000000000000e+03,4.500000000000000000e+01,9.834140452074664474e-01
2.500000000000000000e+01,3.433000000000000000e+03,8.800000000000000000e+01,9.829814371268082995e-01
2.600000000000000000e+01,3.695000000000000000e+03,2.620000000000000000e+02,9.816945713081414171e-01
2.700000000000000000e+01,3.734000000000000000e+03,3.900000000000000000e+01,9.815031590515056470e-01
2.800000000000000000e+01,3.750000000000000000e+03,1.600000000000000000e+01,9.814246417432218594e-01
