5.000000000000000000e+02,2.057293891906738281e+00,9.984961281877057226e-01
1.000000000000000000e+03,4.352168440818786621e-01,9.960029993439555307e-01
1.500000000000000000e+03,9.663587808609008789e-02,9.935160955533189897e-01
2.000000000000000000e+03,9.642232954502105713e-02,9.910354012725592909e-01
2.500000000000000000e+03,6.194690465927124023e-01,9.885609009972552430e-01
3.000000000000000000e+03,2.557477951049804688e-01,9.860925792616931362e-01
3.500000000000000000e+03,3.120827376842498779e-01,9.836304206387773696e-01
4.000000000000000000e+03,2.951384186744689941e-01,9.811744097399315301e-01
4.500000000000000000e+03,9.943298250436782837e-02,9.787245312150023580e-01
5.000000000000000000e+03,6.815250962972640991e-02,9.762807697521638239e-01
5.500000000000000000e+03,2.468838542699813843e-01,9.738431100778229821e-01
6.000000000000000000e+03,8.363389223814010620e-02,9.714115369565230473e-01
6.500000000000000000e+03,3.981506824493408203e-01,9.689860351908485825e-01
7.000000000000000000e+03,1.263843476772308350e-01,9.665665896213300190e-01
7.500000000000000000e+03,3.610984981060028076e-01,9.641531851263468456e-01
8.000000000000000000e+03,1.244939044117927551e-01,9.617458066220403445e-01
8.500000000000000000e+03,1.347732543945312500e-01,9.593444390622102302e-01
9.000000000000000000e+03,7.350259274244308472e-02,9.569490674382263862e-01
9.500000000000000000e+03,6.077529862523078918e-02,9.545596767789341630e-01
1.000000000000000000e+04,7.388395071029663086e-02,9.521762521505596766e-01
